,Brand,Screen_Size,CPU_Model,Ram,Rating,Graphics,Disk_size,Price
1151,SAMSUNG,13.3,i5,8.0,3.9,Intel,256.0,81918.0
1152,SAMSUNG,13.3,i5,8.0,4.5,Intel,256.0,60598.0
1153,SAMSUNG,11.6,celeron,4.0,4.4,Intel,64.0,13110.16
1154,ASUS,15.6,i3,12.0,5.0,Intel,512.0,32791.8
1155,Dell,15.6,i5,16.0,0.0,Intel,256.0,49199.18
1156,SAMSUNG,11.6,celeron,4.0,4.4,Intel,16.0,3852.36
1157,ASUS,14.0,ryzen5,8.0,4.4,Intel,512.0,54963.78
1158,ASUS,17.3,celeron,4.0,0.0,Intel,64.0,22959.18
1159,ASUS,14.0,ryzen7,16.0,4.3,AMD,1024.0,81999.18000000001
1160,ASUS,17.3,i5,12.0,3.4,Intel,1024.0,36079.18
1161,ASUS,15.6,ryzen7,8.0,4.0,Nvidia,1024.0,57399.18
1162,ASUS,14.0,ryzen7,16.0,4.3,Nvidia,1024.0,72816.0
1163,other,13.3,i7,16.0,4.1,Intel,512.0,68796.36
1164,other,13.3,i5,8.0,4.6,Intel,256.0,57316.36
1165,ASUS,16.0,i3,8.0,0.0,Intel,128.0,49199.18
1166,SAMSUNG,15.6,i7,16.0,4.6,Intel,1024.0,118899.18
1167,other,14.0,i3,4.0,0.0,Intel,128.0,16399.18
1168,ASUS,14.0,i3,4.0,4.8,Intel,128.0,19675.9
1169,ASUS,15.6,ryzen9,16.0,2.7,AMD,1024.0,81999.18000000001
1170,ASUS,12.0,celeron,4.0,4.2,Intel,128.0,13612.0
1171,Dell,15.6,i3,32.0,3.8,Intel,1024.0,47559.18
1172,Dell,15.6,i5,16.0,3.3,Intel,1024.0,73718.0
1173,Dell,15.6,i7,64.0,0.0,Nvidia,4096.0,254199.18
1174,CHUWI,13.0,celeron,8.0,4.1,Intel,256.0,22058.0
1175,ASUS,14.5,i5,32.0,3.8,Nvidia,1024.0,188599.18
1176,ASUS,15.6,i5,12.0,4.5,Intel,512.0,49118.0
1177,ASUS,15.6,i7,16.0,4.0,Intel,1024.0,55759.18
1178,ASUS,15.6,ryzen9,64.0,0.0,AMD,1024.0,127919.18
1179,ASUS,15.6,i7,8.0,4.5,Nvidia,512.0,73061.18000000001
1180,Dell,16.0,i7,16.0,4.2,AMD,512.0,90200.0
1181,Dell,15.6,i5,8.0,4.4,Intel,256.0,38531.8
1182,HP,11.6,i3,4.0,4.4,Other,32.0,13119.18
1183,ASUS,16.0,i5,8.0,5.0,Intel,512.0,56170.0
1184,ASUS,15.6,i7,32.0,3.4,Nvidia,1024.0,109879.18
1185,ASUS,14.0,i3,8.0,4.8,Intel,256.0,34768.0
1186,ASUS,14.0,i3,8.0,4.1,Intel,64.0,20499.18
1187,Dell,16.0,i7,24.0,0.0,Nvidia,1024.0,139318.0
1188,Dell,15.6,i5,16.0,3.7,Intel,1024.0,52479.18
1189,SAMSUNG,15.6,i5,8.0,4.0,Intel,256.0,32799.18
1190,ASUS,15.6,celeron,4.0,4.3,Intel,128.0,23698.0
1191,ASUS,15.6,i3,20.0,3.3,Intel,1024.0,35178.0
1192,ASUS,15.6,ryzen7,16.0,4.5,Nvidia,1024.0,106599.18
1193,Dell,15.6,i7,32.0,0.0,Other,1024.0,188518.0
1194,Dell,13.3,i5,16.0,5.0,Intel,512.0,49293.48
1195,Dell,15.6,celeron,16.0,4.0,Intel,1024.0,45015.54
1196,ASUS,15.6,ryzen9,16.0,4.1,Nvidia,1024.0,123819.18
1197,ASUS,14.0,i3,8.0,4.2,Intel,64.0,15899.8
1198,ASUS,15.6,i3,12.0,4.3,Intel,512.0,32799.18
1199,ASUS,15.6,ryzen3,4.0,4.1,AMD,64.0,40999.18
1200,Dell,13.4,i7,32.0,2.0,Intel,1024.0,163918.0
1201,Dell,14.0,i5,16.0,0.0,Intel,512.0,48305.380000000005
1202,SAMSUNG,12.2,i3,4.0,4.3,Intel,64.0,18039.18
1203,SAMSUNG,11.6,celeron,4.0,4.4,Intel,16.0,3771.18
1204,SAMSUNG,15.0,celeron,4.0,0.0,Intel,64.0,29438.0
1205,ASUS,14.0,ryzen5,8.0,3.9,Nvidia,256.0,47468.16
1206,Dell,14.0,i7,12.0,4.5,Intel,512.0,61418.0
1207,Dell,16.0,i7,64.0,4.3,Intel,2048.0,123738.0
1208,Dell,15.6,celeron,16.0,4.2,Intel,512.0,41164.0
1209,other,15.6,i7,16.0,0.0,Intel,1024.0,106518.0
1210,SAMSUNG,12.1,i3,2.0,3.0,Intel,16.0,6478.0
1211,Dell,15.6,i3,16.0,3.8,Intel,1024.0,40999.18
1212,Dell,15.6,ryzen5,16.0,4.1,AMD,1024.0,38458.0
1213,Dell,15.6,i5,16.0,4.1,Intel,1024.0,59039.18
1214,Dell,14.1,i3,2.0,3.9,Intel,512.0,9266.0
1215,Dell,15.6,i5,32.0,2.6,Intel,256.0,65518.0
1216,Dell,15.6,ryzen7,16.0,5.0,AMD,512.0,61909.18
1217,Dell,13.4,i7,32.0,2.0,Intel,1024.0,163918.0
1218,ASUS,15.6,i9,32.0,4.5,Nvidia,1024.0,262481.18
1219,Dell,16.0,i7,16.0,3.8,Intel,512.0,95198.72
1220,HP,15.0,ryzen7,8.0,4.5,AMD,512.0,62156.0
1221,Dell,17.0,i7,32.0,3.8,Nvidia,1024.0,154816.0
1222,Dell,14.0,ryzen5,16.0,0.0,AMD,1024.0,63058.0
1223,Dell,14.0,i3,4.0,3.2,AMD,128.0,27798.0
1224,Dell,13.4,i7,16.0,5.0,Intel,512.0,135218.0
1225,Dell,15.6,i3,8.0,4.7,Intel,128.0,31971.8
1226,Dell,17.3,i5,16.0,4.3,Intel,1024.0,90118.0
1227,ASUS,14.0,i7,16.0,0.0,Nvidia,1024.0,104048.16
1228,ASUS,15.6,i5,8.0,0.0,Intel,256.0,73778.68000000001
1229,ASUS,15.6,i3,4.0,0.0,Intel,128.0,24436.0
1230,ASUS,11.6,celeron,4.0,4.2,Intel,64.0,9758.0
1231,ASUS,14.0,ryzen7,4.0,5.0,Nvidia,1024.0,81179.18000000001
1232,ASUS,15.6,i3,4.0,0.0,Intel,128.0,18778.0
1233,ASUS,11.6,celeron,4.0,4.3,Intel,16.0,5739.179999999999
1234,ASUS,16.0,i7,16.0,0.0,Nvidia,1024.0,106599.18
1235,ASUS,14.0,ryzen5,8.0,4.5,AMD,512.0,51529.62
1236,ASUS,14.0,celeron,4.0,4.3,Intel,128.0,24599.18
1237,ASUS,17.3,i5,16.0,5.0,Intel,512.0,76734.78
1238,ASUS,11.6,celeron,4.0,0.0,Intel,64.0,18039.18
1239,Acer,15.6,i3,4.0,4.3,Intel,128.0,26157.18
1240,ASUS,16.0,i7,64.0,3.5,Nvidia,1024.0,172199.18
1241,ASUS,11.6,celeron,4.0,3.8,Intel,128.0,20499.18
1242,ASUS,14.0,i3,4.0,4.1,Intel,128.0,17375.8
1243,ASUS,14.0,ryzen3,12.0,5.0,Intel,512.0,32791.8
1244,ASUS,15.6,ryzen5,8.0,4.5,AMD,128.0,34358.0
1245,ASUS,14.0,celeron,4.0,4.3,Intel,64.0,14678.0
1246,ASUS,17.3,i7,16.0,4.4,Nvidia,512.0,144980.91999999998
1247,ASUS,15.6,i3,12.0,4.6,Intel,512.0,33619.18
1248,ASUS,15.6,i7,16.0,0.0,Nvidia,512.0,98399.18
1249,ASUS,15.6,i3,8.0,4.4,Intel,128.0,21238.0
1250,ASUS,15.6,ryzen5,8.0,0.0,Nvidia,512.0,65599.18000000001
1251,ASUS,14.0,celeron,4.0,4.2,Intel,32.0,16604.18
1252,ASUS,14.0,i7,16.0,0.0,Nvidia,1024.0,105770.16
1253,ASUS,16.0,i7,40.0,2.0,Nvidia,512.0,135217.18
1254,ASUS,16.0,i7,16.0,4.4,Intel,512.0,72979.18000000001
1255,ASUS,14.0,ryzen7,40.0,3.8,AMD,1024.0,107403.6
1256,ASUS,15.6,i5,8.0,4.6,Nvidia,512.0,57318.0
1257,ASUS,15.6,i5,8.0,4.9,Intel,1024.0,48106.12
1258,ASUS,15.6,i7,20.0,3.9,Intel,1024.0,73718.0
1259,ASUS,15.6,i7,32.0,3.9,Nvidia,1024.0,245974.58
1260,ASUS,14.0,celeron,4.0,4.4,Intel,256.0,18778.0
1261,ASUS,15.6,ryzen9,24.0,3.7,Nvidia,1024.0,123811.8
1262,ASUS,15.6,i7,16.0,4.5,Intel,1024.0,122999.18
1263,ASUS,14.0,i7,16.0,0.0,Intel,512.0,102418.0
1264,ASUS,14.0,i3,8.0,4.5,Intel,64.0,24599.18
1265,ASUS,14.0,celeron,4.0,4.3,Intel,64.0,16318.0
1266,ASUS,14.0,i3,8.0,4.0,Intel,128.0,53299.18
1267,ASUS,17.3,ryzen9,16.0,4.3,Nvidia,1024.0,195078.0
1268,ASUS,11.6,i3,4.0,0.0,Intel,64.0,11480.0
1269,ASUS,17.3,celeron,4.0,4.2,Intel,32.0,23288.0
1270,ASUS,14.0,ryzen5,16.0,0.0,Nvidia,1024.0,57318.0
1271,ASUS,17.3,ryzen7,16.0,4.5,Nvidia,512.0,118899.18
1272,ASUS,15.6,ryzen9,32.0,5.0,AMD,2048.0,135291.80000000002
1273,ASUS,16.0,i9,64.0,3.7,Nvidia,4096.0,368918.0
1274,ASUS,14.0,celeron,4.0,4.5,Intel,4.0,16318.0
1275,ASUS,14.0,i7,32.0,0.0,Intel,2048.0,175776.84
1276,ASUS,14.5,i7,24.0,0.0,Intel,1024.0,88222.16
1277,ASUS,15.6,ryzen7,16.0,0.0,Nvidia,512.0,76997.18000000001
1278,ASUS,14.0,ryzen5,8.0,4.5,Nvidia,256.0,49118.0
1279,ASUS,16.0,i7,16.0,0.0,Nvidia,2048.0,109879.18
1280,ASUS,17.3,i5,8.0,4.4,Intel,128.0,51578.0
1281,ASUS,14.0,i3,4.0,0.0,Intel,256.0,32718.0
1282,ASUS,12.0,i3,4.0,4.1,Other,32.0,21238.0
1283,ASUS,15.6,i5,16.0,0.0,Nvidia,1024.0,79211.18000000001
1284,ASUS,14.0,celeron,4.0,4.0,Intel,64.0,15579.18
1285,ASUS,14.0,celeron,4.0,4.3,Intel,32.0,15829.28
1286,ASUS,17.0,i5,12.0,4.5,Intel,1024.0,39031.18
1287,ASUS,14.0,i5,8.0,3.9,Intel,512.0,90199.18
1288,ASUS,17.3,i7,16.0,4.6,Intel,1024.0,73718.0
1289,ASUS,14.0,i5,8.0,0.0,Intel,1024.0,53218.0
1290,ASUS,15.6,ryzen7,16.0,4.5,Nvidia,512.0,100449.18
1291,ASUS,15.6,i5,8.0,0.0,Intel,512.0,47992.96
1292,ASUS,11.6,celeron,4.0,4.0,Intel,128.0,14759.18
1293,ASUS,15.6,i5,8.0,4.9,Intel,1024.0,48106.12
1294,ASUS,15.6,i7,20.0,3.9,Intel,1024.0,73718.0
1295,ASUS,15.6,i7,32.0,3.9,Nvidia,1024.0,245974.58
1296,ASUS,15.6,ryzen9,32.0,5.0,AMD,1024.0,119711.8
1297,ASUS,15.6,i5,8.0,4.0,Intel,256.0,40998.36
1298,ASUS,17.3,i5,12.0,0.0,Intel,1024.0,40918.0
1299,ASUS,15.6,i7,16.0,0.0,Intel,1024.0,90199.18
1300,ASUS,14.0,i5,8.0,3.0,Nvidia,256.0,63139.18
1301,ASUS,15.6,i5,32.0,5.0,Nvidia,1024.0,81918.0
1302,ASUS,14.0,i3,8.0,4.7,Intel,64.0,21238.0
1303,ASUS,15.6,i9,64.0,5.0,Nvidia,2048.0,195979.18
1304,ASUS,15.6,ryzen7,8.0,5.0,AMD,512.0,62696.380000000005
1305,ASUS,11.0,celeron,4.0,0.0,Intel,128.0,20499.18
1306,ASUS,16.0,i7,16.0,4.2,Intel,512.0,81999.18000000001
1307,ASUS,14.0,i3,4.0,3.5,Intel,128.0,30339.18
1308,Alienware,15.6,i7,32.0,4.5,Nvidia,1024.0,118818.0
1309,Dell,15.6,i3,8.0,4.4,Intel,128.0,43869.18
1310,Dell,15.6,ryzen5,12.0,4.5,AMD,512.0,35178.0
1311,Dell,15.6,i5,8.0,4.3,Nvidia,256.0,81999.18000000001
1312,Dell,14.0,i5,16.0,5.0,Intel,512.0,49118.0
1313,Dell,15.6,i7,16.0,5.0,Nvidia,1024.0,124475.18
1314,Dell,15.6,i7,16.0,4.4,Nvidia,512.0,139318.0
1315,Dell,15.6,ryzen7,32.0,4.2,Nvidia,1024.0,67978.0
1316,Dell,13.3,i7,16.0,0.0,Intel,512.0,103791.5
1317,Dell,14.0,i7,16.0,4.2,Intel,1024.0,122999.18
1318,Dell,15.6,i7,16.0,4.3,Nvidia,256.0,122918.0
1319,Dell,15.6,i7,8.0,3.9,Intel,512.0,36404.72
1320,Dell,14.0,i7,32.0,0.0,Intel,256.0,147190.0
1321,Dell,14.0,i3,8.0,5.0,Intel,1024.0,40918.0
1322,Dell,16.0,i7,16.0,4.3,Intel,1024.0,79376.0
1323,Dell,13.3,i5,16.0,0.0,Intel,512.0,183179.8
1324,Dell,15.6,i7,8.0,4.4,Intel,1024.0,32718.0
1325,Dell,15.6,i5,16.0,5.0,Intel,1024.0,49938.0
1326,Dell,15.6,ryzen5,16.0,0.0,AMD,512.0,45091.8
1327,Dell,15.6,i5,16.0,3.9,AMD,512.0,65518.0
1328,Dell,15.6,i7,16.0,0.0,Intel,512.0,111110.0
1329,Dell,15.6,ryzen7,32.0,4.2,Nvidia,1024.0,67978.0
1330,Dell,14.0,i5,8.0,5.0,Intel,256.0,50594.0
1331,Dell,15.6,i5,16.0,4.3,Intel,512.0,36899.18
1332,Dell,15.0,i9,64.0,4.0,Intel,1024.0,303318.0
1333,Dell,14.0,i5,16.0,4.0,Intel,256.0,65598.36
1334,Dell,14.0,i7,16.0,0.0,Intel,1024.0,73718.0
1335,Dell,15.6,i7,16.0,4.3,Nvidia,512.0,114799.18
1336,Dell,15.6,i7,32.0,4.6,Nvidia,1024.0,148338.0
1337,Dell,14.0,i7,16.0,4.2,Intel,512.0,73718.0
1338,Dell,15.6,i3,8.0,4.6,Intel,128.0,26158.0
1339,Dell,14.0,i5,8.0,0.0,Intel,256.0,63876.36
1340,Dell,15.6,i7,16.0,4.2,Intel,512.0,57318.0
1341,Dell,16.0,i7,64.0,4.0,Nvidia,2048.0,147518.0
1342,Dell,14.0,i7,16.0,0.0,Intel,256.0,106518.0
1343,Dell,15.6,i5,12.0,4.3,Intel,256.0,31816.0
1344,Dell,15.6,i5,8.0,4.0,Intel,256.0,45099.18
1345,Dell,15.6,i5,8.0,4.0,Intel,256.0,45099.18
1346,Dell,15.6,i5,32.0,4.2,Intel,1024.0,54354.52
1347,Dell,15.6,i3,8.0,4.0,Intel,1024.0,21811.18
1348,Dell,17.3,i7,32.0,0.0,Nvidia,512.0,229518.0
1349,Dell,15.6,i7,32.0,0.0,Nvidia,512.0,135300.0
1350,ASUS,15.6,i7,16.0,4.3,Nvidia,1024.0,205000.0
1351,Dell,15.6,ryzen5,8.0,4.5,AMD,256.0,22878.0
1352,ASUS,15.6,i9,32.0,0.0,Nvidia,1024.0,163098.0
1353,ASUS,16.0,i7,16.0,0.0,Nvidia,1024.0,102007.18
1354,ASUS,15.6,ryzen7,8.0,0.0,Nvidia,256.0,52971.18
1355,ASUS,15.6,i3,20.0,4.1,Intel,512.0,40918.0
1356,ASUS,15.6,ryzen7,8.0,3.6,Nvidia,256.0,51331.18
1357,ASUS,15.6,ryzen7,32.0,5.0,Nvidia,1024.0,113151.8
1358,ASUS,15.6,ryzen5,8.0,5.0,AMD,512.0,60269.18
1359,ASUS,14.0,i7,16.0,4.1,Intel,1024.0,67978.0
1360,ASUS,15.6,i7,16.0,4.6,Intel,512.0,90118.0
1361,ASUS,14.0,i7,16.0,3.9,Nvidia,1024.0,80359.18000000001
1362,Dell,14.0,i5,16.0,0.0,Intel,512.0,48305.380000000005
1363,ASUS,15.6,ryzen7,16.0,4.5,Nvidia,1024.0,73799.18000000001
1364,ASUS,15.6,i7,16.0,4.2,Nvidia,1024.0,178678.0
1365,Dell,14.0,i7,12.0,4.5,Intel,512.0,61418.0
1366,Dell,16.0,i7,64.0,4.3,Intel,2048.0,123738.0
1367,ASUS,14.0,i3,8.0,2.3,Intel,64.0,15498.0
1368,ASUS,14.0,i7,8.0,4.5,Intel,256.0,102418.0
1369,ASUS,15.6,celeron,4.0,4.0,Intel,128.0,24518.0
1370,ASUS,14.0,i3,4.0,4.3,Intel,128.0,14759.18
1371,ASUS,16.0,i7,64.0,3.5,Nvidia,1024.0,172199.18
1372,ASUS,13.3,i5,8.0,4.4,Intel,256.0,58449.6
1373,ASUS,14.0,i3,8.0,4.8,Intel,256.0,34768.0
1374,ASUS,15.6,ryzen7,16.0,4.1,AMD,512.0,73799.18000000001
1375,ASUS,15.6,i3,4.0,4.5,Intel,128.0,22058.0
1376,ASUS,14.0,i3,4.0,4.3,Intel,128.0,19101.9
1377,ASUS,15.6,ryzen5,8.0,4.4,Nvidia,256.0,54858.0
1378,SAMSUNG,11.6,i3,2.0,4.1,Intel,16.0,14431.18
1379,ASUS,10.5,i3,4.0,4.2,Other,64.0,21532.38
1380,SAMSUNG,11.0,celeron,4.0,0.0,Intel,32.0,11398.0
1381,SAMSUNG,11.6,celeron,4.0,4.3,Intel,32.0,22796.0
1382,Dell,15.6,i7,32.0,0.0,Other,1024.0,188518.0
1383,HP,14.0,celeron,4.0,4.6,Other,64.0,27059.18
1384,Dell,13.3,i5,16.0,5.0,Intel,512.0,49293.48
1385,Dell,15.6,celeron,16.0,4.0,Intel,1024.0,45015.54
1386,Dell,15.6,ryzen5,8.0,5.0,AMD,256.0,44279.18
1387,Dell,15.6,i3,8.0,4.5,Intel,256.0,22131.8
1388,ASUS,15.6,ryzen3,8.0,4.4,AMD,256.0,40999.18
1389,ASUS,15.6,ryzen7,16.0,4.5,Nvidia,512.0,86018.0
1390,ASUS,15.6,i7,16.0,3.5,Intel,1024.0,76998.0
1391,ASUS,15.6,celeron,8.0,4.1,Intel,64.0,18367.18
1392,ASUS,14.0,celeron,4.0,4.0,Intel,64.0,17138.0
1393,ASUS,14.0,i7,16.0,4.2,Nvidia,512.0,111437.18
1394,ASUS,17.3,ryzen5,8.0,4.5,AMD,512.0,57399.18
1395,ASUS,15.6,i7,16.0,4.3,Intel,1024.0,112296.54
1396,ASUS,15.6,celeron,4.0,4.0,Intel,128.0,24518.0
1397,ASUS,16.0,i7,32.0,3.5,Nvidia,1024.0,122999.18
1398,ASUS,14.0,ryzen7,8.0,4.4,AMD,512.0,52151.18
1399,other,15.6,celeron,4.0,3.9,Intel,128.0,24599.18
1400,SAMSUNG,11.6,celeron,4.0,4.4,Intel,16.0,5574.360000000001
1401,SAMSUNG,13.3,i5,8.0,4.4,Intel,256.0,63959.18
1402,other,13.3,celeron,8.0,4.1,Other,128.0,16399.18
1403,SAMSUNG,11.6,i3,4.0,4.6,Intel,16.0,5976.16
1404,SAMSUNG,11.6,celeron,2.0,4.4,Intel,16.0,5731.8
1405,Dell,15.6,celeron,16.0,4.2,Intel,512.0,41164.0
1406,Dell,16.0,i7,64.0,4.3,Intel,2048.0,123738.0
1407,Dell,13.3,i5,16.0,5.0,Intel,512.0,49293.48
1408,Dell,15.6,celeron,16.0,4.0,Intel,1024.0,45015.54
1409,Dell,15.6,ryzen5,8.0,5.0,AMD,256.0,44279.18
1410,ASUS,15.6,ryzen7,32.0,4.6,Nvidia,512.0,87722.78
1411,ASUS,15.6,celeron,4.0,4.0,Intel,128.0,24518.0
1412,ASUS,15.6,i3,20.0,4.6,Intel,1024.0,40999.18
1413,ASUS,16.0,ryzen9,32.0,4.1,Nvidia,2048.0,303318.0
1414,ASUS,15.6,i5,8.0,5.0,Intel,512.0,53295.08
1415,ASUS,14.0,i3,8.0,4.5,Intel,320.0,26158.0
1416,ASUS,15.6,ryzen7,8.0,4.6,Nvidia,512.0,94299.18
1417,ASUS,14.0,i7,16.0,0.0,Nvidia,1024.0,103811.18
1418,ASUS,15.6,celeron,4.0,4.0,Intel,64.0,18039.18
1419,other,15.6,celeron,12.0,4.0,Intel,512.0,32799.18
1420,SAMSUNG,15.6,i7,16.0,4.5,Nvidia,512.0,65599.18000000001
1421,SAMSUNG,11.6,i3,4.0,4.4,Intel,32.0,4095.9
1422,ASUS,15.6,i9,16.0,3.0,Nvidia,512.0,286918.0
1423,SAMSUNG,11.6,i3,2.0,3.7,Intel,16.0,4099.18
1424,HP,14.0,celeron,4.0,4.2,Intel,64.0,24518.0
1425,CHUWI,13.0,celeron,8.0,4.1,Intel,256.0,24518.0
1426,Dell,15.6,i3,8.0,4.5,Intel,256.0,22131.8
1427,Dell,13.3,i5,8.0,4.0,Intel,512.0,45920.0
1428,Dell,15.0,i5,8.0,3.5,Intel,256.0,36644.98
1429,Dell,15.6,i7,16.0,0.0,Intel,512.0,159981.18
1430,Dell,15.6,i5,8.0,4.5,Nvidia,512.0,64370.0
1431,Dell,15.6,i5,16.0,3.9,Intel,512.0,45385.36
1432,Dell,15.6,i5,8.0,3.5,Intel,256.0,55760.0
1433,ASUS,13.3,ryzen7,16.0,3.8,AMD,1024.0,139399.18
1434,ASUS,15.6,ryzen9,16.0,4.3,Nvidia,1024.0,156291.18
1435,ASUS,15.6,i7,32.0,4.6,Nvidia,1024.0,97087.18
1436,ASUS,13.3,i5,8.0,4.4,Intel,256.0,58449.6
1437,ASUS,14.5,i7,16.0,3.5,Intel,1024.0,86008.16
1438,ASUS,16.0,i7,32.0,4.2,Nvidia,1024.0,172118.0
1439,ASUS,16.0,i5,8.0,5.0,Intel,512.0,56170.0
1440,ASUS,11.6,celeron,4.0,4.2,Intel,32.0,8036.0
1441,ASUS,14.0,i3,8.0,4.8,Intel,256.0,34768.0
1442,ASUS,15.6,i7,32.0,3.4,Nvidia,1024.0,109879.18
1443,SAMSUNG,15.6,i7,16.0,4.7,Intel,512.0,106599.18
1444,HP,15.6,i5,16.0,4.0,Intel,1024.0,54939.18
1445,SAMSUNG,11.6,i3,2.0,4.1,Intel,16.0,3196.36
1446,other,15.0,i7,16.0,5.0,Intel,1024.0,196718.0
1447,SAMSUNG,11.6,i3,4.0,4.1,Other,16.0,4099.18
1448,HP,14.0,celeron,4.0,3.3,Intel,64.0,23698.0
1449,SAMSUNG,11.0,i3,4.0,4.5,Intel,32.0,16399.18
1450,SAMSUNG,11.6,celeron,4.0,3.0,Intel,160.0,13447.18
1451,SAMSUNG,12.4,i3,64.0,4.7,Other,512.0,41240.26
1452,Dell,16.0,i7,16.0,3.9,Nvidia,512.0,103319.18
1453,Dell,15.6,i7,32.0,4.0,Intel,1024.0,91019.18
1454,Dell,15.6,ryzen7,32.0,3.4,Nvidia,1024.0,81999.18000000001
1455,Dell,14.0,i5,16.0,0.0,Intel,512.0,73718.0
1456,ASUS,15.6,i3,8.0,0.0,Intel,256.0,26978.0
1457,ASUS,14.0,i3,4.0,4.3,Intel,128.0,19101.9
1458,ASUS,17.3,i5,16.0,5.0,Intel,1024.0,47478.0
1459,ASUS,14.0,i3,4.0,4.3,Intel,128.0,14759.18
1460,ASUS,14.0,i3,8.0,4.7,Intel,64.0,16318.0
1461,ASUS,15.6,i7,16.0,5.0,Intel,512.0,90199.18
1462,ASUS,13.4,i7,16.0,4.3,Nvidia,512.0,111519.18
1463,EXCaliberPC,14.0,ryzen9,16.0,4.0,AMD,1024.0,135299.18
1464,ASUS,14.5,i5,32.0,3.8,Nvidia,1024.0,188599.18
1465,ASUS,15.6,i7,16.0,4.0,Intel,1024.0,55759.18
1466,SAMSUNG,15.6,i3,8.0,3.9,AMD,1024.0,38539.18
1467,SAMSUNG,11.6,i3,64.0,4.4,Intel,64.0,11439.82
1468,HP,15.6,i3,16.0,4.5,Intel,1024.0,43459.18
1469,other,15.6,celeron,6.0,4.0,Intel,128.0,18531.18
1470,SAMSUNG,11.6,celeron,4.0,4.4,Intel,16.0,7298.0
1471,SAMSUNG,15.6,i7,16.0,5.0,Intel,512.0,106518.0
1472,SAMSUNG,11.6,celeron,2.0,4.2,Intel,16.0,4099.18
1473,SAMSUNG,15.6,i5,16.0,0.0,Intel,256.0,114799.18
1474,SAMSUNG,15.6,i7,16.0,0.0,Intel,1024.0,113159.18
1475,Acer,12.0,celeron,4.0,0.0,Intel,32.0,13858.0
1476,SAMSUNG,11.6,celeron,4.0,3.5,Intel,16.0,9430.0
1477,Dell,11.6,i3,4.0,4.1,AMD,128.0,19598.0
1478,Dell,14.0,i5,16.0,0.0,Intel,512.0,129964.26
1479,Dell,15.6,i5,16.0,4.0,Intel,1024.0,59778.0
1480,Dell,15.6,i3,8.0,4.4,Intel,256.0,31078.0
1481,ASUS,15.6,i7,16.0,4.2,Nvidia,1024.0,81999.18000000001
1482,ASUS,14.0,celeron,4.0,4.2,Intel,128.0,16399.18
1483,ASUS,15.6,i7,16.0,4.5,Nvidia,1024.0,131199.18
1484,ASUS,14.0,i7,16.0,3.9,Intel,1024.0,134824.4
1485,ASUS,15.6,i7,16.0,4.5,Nvidia,1024.0,192428.58
1486,ASUS,15.6,ryzen7,16.0,4.2,Nvidia,512.0,94299.18
1487,ASUS,15.6,i7,16.0,4.4,Nvidia,512.0,73304.72
1488,ASUS,15.6,ryzen9,32.0,4.5,Nvidia,1024.0,147599.18
1489,ASUS,11.6,celeron,4.0,4.5,Intel,128.0,18778.0
1490,SAMSUNG,11.6,celeron,4.0,3.5,Intel,16.0,9430.0
1491,ASUS,14.0,i3,8.0,4.3,Intel,64.0,20418.0
1492,other,11.6,celeron,4.0,4.4,Intel,32.0,14678.0
1493,SAMSUNG,11.6,celeron,6.0,4.4,Intel,64.0,13038.0
1494,HP,14.0,celeron,4.0,4.5,Intel,64.0,26239.18
1495,SAMSUNG,15.6,celeron,4.0,4.4,Intel,32.0,12299.18
1496,other,11.0,celeron,4.0,0.0,Intel,16.0,4508.36
1497,Lenovo,14.0,ryzen5,16.0,4.5,AMD,256.0,57308.16
1498,SAMSUNG,13.3,i5,8.0,3.2,Intel,256.0,98807.54
1499,HP,14.0,ryzen3,8.0,4.4,AMD,256.0,32718.0
1500,SAMSUNG,14.0,i3,4.0,2.0,Other,64.0,15579.18
1501,SAMSUNG,15.6,i7,16.0,3.3,Intel,256.0,73718.0
1502,Dell,15.6,i9,32.0,0.0,Nvidia,1024.0,194664.72
1503,Dell,15.6,i7,16.0,4.0,Intel,1024.0,50430.0
1504,Dell,15.6,i5,12.0,4.2,Intel,256.0,33538.0
1505,Dell,13.3,i7,16.0,5.0,Intel,16.0,98318.0
1506,Dell,14.0,i7,16.0,0.0,Intel,256.0,129067.18
1507,Dell,16.0,i7,64.0,0.0,Intel,2048.0,155718.0
1508,ASUS,15.6,i5,8.0,5.0,Intel,512.0,45018.0
1509,ASUS,13.3,i7,16.0,4.5,Intel,512.0,88559.18000000001
1510,ASUS,14.0,i3,8.0,2.5,Intel,320.0,26158.0
1511,ASUS,14.0,celeron,4.0,4.3,Intel,128.0,14135.16
1512,ASUS,13.3,ryzen7,8.0,4.6,AMD,512.0,53382.0
1513,ASUS,14.0,i3,8.0,2.3,Intel,64.0,15498.0
1514,ASUS,15.6,celeron,4.0,4.7,Intel,128.0,19679.18
1515,ASUS,15.6,ryzen7,16.0,4.5,AMD,512.0,90118.0
1516,ASUS,15.6,i9,32.0,4.8,Intel,1024.0,245999.18
1517,ASUS,14.0,ryzen7,16.0,4.5,Nvidia,1024.0,98399.18
1518,Acer,15.6,i3,4.0,4.3,Intel,128.0,26157.18
1519,SAMSUNG,13.3,i7,8.0,4.5,Intel,512.0,60843.18
1520,SAMSUNG,15.6,i7,16.0,4.3,Intel,1024.0,106599.18
1521,SAMSUNG,15.6,celeron,4.0,4.2,Intel,32.0,21802.98
